((('cue', (0.11245595349932312, 0.47427870741977574)), ('yellow', (0.9192109328653595, 0.6874222411368218)), ('blue', (0.2835435450491415, 1.6535865358303279)), ('red', (0.8130467582776302, 1.0860099813083968))), 'pot blue ball into top_right pocket directly')
((('cue', (0.8780577847195083, 0.36574802972038256)), ('blue', (0.43836835182827993, 0.941492263260738)), ('red', (0.7094812171454661, 1.135234008916594)), ('yellow', (0.724686083676664, 0.11661334532099026))), 'pot yellow ball into middle_left pocket with a bank shot')
((('cue', (0.8333557007676549, 1.0992261544730502)), ('blue', (0.2049295137200944, 1.3257091912761552)), ('yellow', (0.07353705130184271, 0.3687026123395818)), ('red', (0.42075553948303535, 0.47481723833665535))), 'pot red ball into top_right pocket indirectly')
((('cue', (0.743286487080877, 0.3395884668527175)), ('yellow', (0.3340453508450625, 0.5283671527240962)), ('red', (0.049647883283592584, 1.0647837013752157)), ('blue', (0.33342570383758663, 1.8701879774751686))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.7859312543942771, 1.5588248494361079)), ('yellow', (0.5652953386570062, 1.0835941099551596)), ('blue', (0.8733665703824329, 0.25455207442261146)), ('red', (0.5729924211023721, 0.11956237310037486))), 'pot yellow ball into top_right pocket indirectly')
((('cue', (0.27132056212171185, 1.6979755363925013)), ('red', (0.69858514592795, 1.2754646997857768)), ('blue', (0.3566287720031941, 1.8282772881202172)), ('yellow', (0.5335978478198005, 1.6129319243771711))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.8073154159621533, 1.4894794179021782)), ('yellow', (0.4611107280709248, 0.5426103495540547)), ('blue', (0.33052119874355124, 0.11664520319466982)), ('red', (0.1581178204007077, 1.7843535395596772))), 'pot blue ball into top_right pocket indirectly')
((('cue', (0.5872978922069229, 0.11579804596790637)), ('blue', (0.7808114985118623, 0.7587592576223126)), ('red', (0.6916742678435409, 0.31172979847969773)), ('yellow', (0.6541251760155237, 1.1398225281471233))), 'pot red ball into top_right pocket indirectly')
((('cue', (0.06605269683881439, 1.216434968632974)), ('blue', (0.5908023339034348, 1.7979360203936061)), ('red', (0.09213871194488973, 1.0191572869825292)), ('yellow', (0.5100974534854843, 0.2907268796400364))), 'pot red ball into bottom_left pocket with a bank shot')
((('cue', (0.34418271268759315, 0.5802067911667801)), ('yellow', (0.6385119282306448, 0.2577665165776373)), ('red', (0.7329151663066, 1.8458773452195971)), ('blue', (0.29728612822625744, 1.2886726744747117))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.384471463698396, 1.6720891243804081)), ('blue', (0.3244717437773279, 0.8542063555516367)), ('yellow', (0.8629553339463888, 0.6323902437754785)), ('red', (0.3077950828929855, 1.7215747118088296))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.0715244876457462, 0.46529199883528705)), ('blue', (0.5766769100977144, 0.302911090110479)), ('yellow', (0.23491926858537504, 1.0103072587921935)), ('red', (0.13699085458307755, 0.6397095318899292))), 'pot red ball into middle_right pocket directly')
((('cue', (0.19717150296823627, 1.3326985377684588)), ('yellow', (0.07000157961876483, 0.2571457444218065)), ('red', (0.2356303005556676, 1.0065542489916621)), ('blue', (0.398916000791255, 1.7247208306535617))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.7113663115898659, 0.21052940828526856)), ('blue', (0.9468235916193636, 1.1412772701897258)), ('yellow', (0.29734203777419166, 1.1804877232950346)), ('red', (0.33120268013287146, 0.24461641757823865))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.426695618898586, 1.1149594991711396)), ('blue', (0.40466078629645974, 0.9673733254990813)), ('yellow', (0.6345016864814345, 0.6503794607536193)), ('red', (0.8419679614510475, 1.7852031667699637))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.045934449375264017, 0.6167662857198907)), ('red', (0.3912421839845598, 0.6635935412743235)), ('blue', (0.9455022260429122, 1.395253608643442)), ('yellow', (0.3282628788028066, 0.6976438027771248))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.878275528306242, 1.1214906701663236)), ('blue', (0.449798261701679, 1.7377857660177198)), ('yellow', (0.9276205923760732, 1.501000573324767)), ('red', (0.7082674455663285, 0.1044205631133242))), 'pot red ball into middle_left pocket with a bank shot')
((('cue', (0.18259544142673498, 1.2709852561295334)), ('yellow', (0.3603511759336617, 0.8379398536219445)), ('red', (0.7723802608768233, 1.8707484654158504)), ('blue', (0.3477986501427175, 1.3134638875631124))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.5665061494017162, 0.8216925049052894)), ('yellow', (0.7008771407592111, 1.258157709222389)), ('blue', (0.42438747842785773, 1.6294382525862947)), ('red', (0.9120765847620916, 1.4959030237023443))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.6904511275682153, 0.433538223444786)), ('blue', (0.4743199851529102, 1.4976218304574216)), ('red', (0.05657721332521001, 1.3194167988331746)), ('yellow', (0.9104355265118345, 1.5678971367088619))), 'pot red ball into top_left pocket directly')
((('cue', (0.7563873045312157, 1.2548390154200837)), ('blue', (0.7928512890701584, 1.5706952923963153)), ('red', (0.4479987624414853, 0.5906644262391205)), ('yellow', (0.3577111745647059, 1.0589877099804512))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.4774824115819273, 1.2026299199509618)), ('blue', (0.49240540964687773, 0.8829321613261512)), ('red', (0.8674492522594679, 1.7313656926908272)), ('yellow', (0.077113794044612, 0.05155649242106613))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.4370178526080306, 0.28962105071886046)), ('yellow', (0.15584050302903302, 0.4510673279235591)), ('red', (0.7458539046233001, 1.2738436810192644)), ('blue', (0.3804023317848282, 0.8490319935052522))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.14790870783263144, 1.873457433434767)), ('red', (0.31546123735942166, 1.375296596227969)), ('yellow', (0.7446262657448153, 0.691317844573277)), ('blue', (0.8140856598527879, 0.12959636690860868))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.8148114782478298, 0.20189447288649018)), ('yellow', (0.20213857926744422, 1.276486165185522)), ('blue', (0.3107320082934961, 1.8224465249291881)), ('red', (0.7952403502448652, 1.5130223092511021))), 'pot blue ball into top_left pocket directly')
((('cue', (0.6270210033862557, 0.2740085408675854)), ('blue', (0.8022965755831143, 0.9748796791687628)), ('red', (0.13889580904823134, 0.4280308183438377)), ('yellow', (0.8121231059091724, 0.12206631545881205))), 'pot yellow ball into middle_left pocket with a bank shot')
((('cue', (0.4457169889240101, 1.7919620731752652)), ('red', (0.09968077332149834, 0.1605295162427074)), ('yellow', (0.8051278611045766, 0.6265978488658122)), ('blue', (0.6419511379369683, 1.3237534760637086))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.5853921507962827, 1.6398187920746174)), ('blue', (0.7338974512682149, 0.292981814849801)), ('yellow', (0.7170997297668276, 0.13026711463595034)), ('red', (0.6570659024377502, 1.1618011942479611))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.19618538184592998, 0.46761874262882785)), ('blue', (0.12298738971761008, 1.327286572610065)), ('red', (0.7557344769872106, 1.0661870383294756)), ('yellow', (0.9026988232244767, 0.04973506660815756))), 'pot blue ball into top_right pocket directly')
((('cue', (0.9288312722925437, 0.8173036928672865)), ('red', (0.24344285140000696, 0.4147905205082374)), ('yellow', (0.8181469567703756, 1.6783563279438758)), ('blue', (0.25482933161404286, 1.7048379359743504))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.46239217026987456, 1.296806761254348)), ('blue', (0.7171535326045215, 0.37920964982771244)), ('yellow', (0.4201913897239363, 1.811311796982882)), ('red', (0.8387341819326023, 1.5819709553559214))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.27681952252589115, 0.3689984661533636)), ('yellow', (0.7102858601430645, 0.6369273705760797)), ('blue', (0.46159647865394793, 0.23850542222348636)), ('red', (0.5872452104387996, 0.2253916683664139))), 'pot red ball into bottom_right pocket with a bank shot')
((('cue', (0.27722152260358857, 0.9953503904885131)), ('red', (0.21437184702411033, 1.34063227832099)), ('blue', (0.720309725041289, 0.12096519248465322)), ('yellow', (0.8678022633544781, 1.8331550798156173))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.3853908629895375, 0.7806324890216556)), ('blue', (0.36012295633501534, 0.303166627261909)), ('yellow', (0.1562150598912065, 1.937664528648895)), ('red', (0.33599131376615265, 0.994398436780833))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.6110008550897652, 0.754735480377113)), ('blue', (0.512429792079444, 1.5764878069358954)), ('red', (0.5807499873665246, 0.5033476612095652)), ('yellow', (0.27534733694807145, 1.2333891975253408))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.7009426702078969, 0.5584539574645966)), ('red', (0.6091953385399407, 1.405955143803705)), ('yellow', (0.34108238161442117, 0.5780659513190805)), ('blue', (0.7617334436971925, 1.901067170790891))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.1393793795730546, 1.5349044310534823)), ('red', (0.7861944960760698, 0.8912159754949852)), ('yellow', (0.46560423085249025, 0.4025177646239464)), ('blue', (0.7910068796472496, 0.24657006815035504))), 'pot yellow ball into bottom_left pocket directly')
((('cue', (0.6030278406823685, 1.7101980749814407)), ('red', (0.16955807256963282, 0.48693537571029244)), ('blue', (0.21658599709738563, 1.5982648944200226)), ('yellow', (0.41644179941132964, 0.36408643049635225))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.4168388438721966, 1.4077636804243054)), ('red', (0.8047622292817608, 0.9348584669468208)), ('blue', (0.8096808577657836, 1.1269347510476255)), ('yellow', (0.7823032742972487, 0.8277191259362984))), 'pot yellow ball into middle_left pocket with a bank shot')
((('cue', (0.1945551846471971, 0.34307513190641115)), ('yellow', (0.7881502570715492, 1.066805962107877)), ('red', (0.8553504140643037, 0.5897138862686353)), ('blue', (0.7787388006225657, 1.712194603301568))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.3439721828422405, 1.4469089894262201)), ('yellow', (0.526704446119122, 1.573501577513601)), ('blue', (0.1686484161315746, 0.7665971233557415)), ('red', (0.8749861532234998, 0.28532556919269303))), 'pot red ball into top_right pocket indirectly')
((('cue', (0.7752479920837834, 0.62750131243035)), ('red', (0.488560776304757, 0.9642513899281582)), ('blue', (0.36776383950080604, 0.8765759927131821)), ('yellow', (0.6627691801927863, 1.6613512443631318))), 'pot red ball into top_right pocket indirectly')
((('cue', (0.7945448770557746, 1.5083714288942796)), ('yellow', (0.6970617112133484, 0.32672954144150135)), ('blue', (0.8118780034217218, 0.43743551933276836)), ('red', (0.2418508514223872, 1.7955087443610558))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.7753114677692273, 0.37894954800172387)), ('red', (0.46289357671037146, 0.05477698082265971)), ('blue', (0.5550652907358543, 1.7873157623924072)), ('yellow', (0.7139744986814046, 0.9898123469086343))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.7421955391395019, 0.6823640927464985)), ('yellow', (0.6106506767978278, 1.7176461542616417)), ('red', (0.18619778392662897, 1.7893591703125902)), ('blue', (0.8554331068803774, 1.0687708238259515))), 'pot yellow ball into bottom_right pocket with a bank shot')
((('cue', (0.52165564394074, 0.9981243993585478)), ('blue', (0.4984840780328005, 1.8912044788840885)), ('yellow', (0.35076336804555075, 0.696738121049271)), ('red', (0.05386792906751825, 0.658450517352049))), 'pot yellow ball into top_right pocket indirectly')
((('cue', (0.5316899519682811, 1.6015470968729044)), ('yellow', (0.7567545148505884, 0.23534321663890892)), ('red', (0.0884515027197747, 1.6803769735224037)), ('blue', (0.5045750782715669, 1.063771864949978))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.1285607280285785, 1.4841125595106828)), ('yellow', (0.37523647289554496, 0.7355659423937587)), ('blue', (0.6887207440448365, 1.2005585599604967)), ('red', (0.09224017182914983, 0.3570165914712462))), 'pot blue ball into top_right pocket indirectly')
((('cue', (0.7329474376786751, 0.4461869616503932)), ('yellow', (0.6961827304541364, 1.1789734523556674)), ('blue', (0.9112143485554662, 1.5359545732629698)), ('red', (0.7260585710084579, 0.5727067520224851))), 'pot red ball into top_right pocket indirectly')
((('cue', (0.7171266161604828, 1.063426252368712)), ('red', (0.9138713034103207, 1.8235991500684088)), ('blue', (0.9009965713576955, 0.3252405211292603)), ('yellow', (0.27395522105506004, 0.6985869330419562))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.38226376211942437, 1.696842860186232)), ('red', (0.2264560820730231, 0.1874263106730877)), ('yellow', (0.6450783312102131, 0.6580384988035256)), ('blue', (0.05761427582497709, 1.1942577969276704))), 'pot yellow ball into bottom_right pocket directly')
((('cue', (0.5983513909159344, 0.8623162752636863)), ('blue', (0.5129193090722728, 0.38826128112375613)), ('red', (0.29431606443359115, 0.27855518917751876)), ('yellow', (0.5177081476260506, 1.7714807349084143))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.8477669396660253, 1.4873853150074074)), ('blue', (0.743354264725584, 1.4614999045803243)), ('red', (0.4594762932080215, 1.311694232166422)), ('yellow', (0.4889621545596575, 0.16595110530631674))), 'pot yellow ball into bottom_left pocket directly')
((('cue', (0.5900363171915054, 1.2374289285440114)), ('yellow', (0.7271359400984818, 1.3412592771222163)), ('red', (0.4328623491383895, 1.8625127229924174)), ('blue', (0.6076206454131133, 0.1960557234577579))), 'pot blue ball into bottom_right pocket indirectly')
((('cue', (0.5802368767203524, 1.3787616680694237)), ('red', (0.928246993188439, 0.042871401936327554)), ('blue', (0.34655206524658644, 1.535174117145994)), ('yellow', (0.13081345375298237, 0.29337436019994423))), 'pot blue ball into middle_right pocket indirectly')
((('cue', (0.30832154694805725, 0.5135193353233792)), ('red', (0.07760198215666016, 0.710097590198839)), ('yellow', (0.4143872255914012, 1.3927011507053124)), ('blue', (0.8466457102633269, 1.3929711432265401))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.26984305093179384, 1.5234982518327431)), ('blue', (0.26722400640418287, 0.3926970828814903)), ('red', (0.8106406422786214, 1.4518622262200074)), ('yellow', (0.14771088667347781, 0.07003311931388938))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.6386965782413317, 0.2836907095881557)), ('blue', (0.347881153659897, 1.6221566048276195)), ('red', (0.3286647244613433, 1.2159926376221173)), ('yellow', (0.664766148588666, 1.6440131876186628))), 'pot yellow ball into bottom_left pocket with a bank shot')
((('cue', (0.14208733663966283, 1.2428627916510109)), ('yellow', (0.24901414668229768, 0.2954067795241373)), ('blue', (0.36982174539503365, 1.1625332877927967)), ('red', (0.2759911051857469, 0.6970227396411326))), 'pot blue ball into middle_left pocket indirectly')
((('cue', (0.0773522049912186, 0.14609936421870603)), ('yellow', (0.2926229065135277, 1.6467116446756658)), ('blue', (0.3684232534770622, 0.48549314015497047)), ('red', (0.4754778224999239, 0.3684951071870378))), 'pot red ball into bottom_right pocket with a bank shot')
((('cue', (0.2478795906109455, 0.8297719974503128)), ('yellow', (0.38432393181489044, 0.4312898040431048)), ('blue', (0.6326545080817032, 0.11970288289927657)), ('red', (0.6581721285759902, 0.4897056943593866))), 'pot blue ball into top_left pocket with a bank shot')
