(('cue ball', (0.607227924427877, 0.3639508342770152)), ('purple', (0.7466241744812925, 1.7356740293138002)), ('blue', (0.12957429539285503, 0.9657499888490775)))
(('cue ball', (0.24202242040435856, 1.131594161937226)), ('yellow', (0.7394826810150027, 0.19445211786561717)), ('black', (0.48361100558182835, 1.786242931914515)))
(('cue ball', (0.6222136899347899, 1.6031782368308636)), ('green', (0.7272153311646972, 1.0047995237867946)), ('purple', (0.16930548938952386, 1.5546012328170127)))
(('cue ball', (0.66520330475748, 1.7211322896973054)), ('maroon', (0.04108877356926056, 0.33747711199888)), ('red', (0.31489222524834337, 0.16532916453499333)))
(('cue ball', (0.48643314704208235, 1.2973418644769663)), ('purple', (0.40056907562679245, 0.920851870382288)), ('black', (0.03533514889101236, 1.9113107968672949)))
(('cue ball', (0.881390257517545, 1.913897923162014)), ('red', (0.2303412511009238, 0.9045947576908051)), ('maroon', (0.6105307045071644, 1.7890661482536667)))
(('cue ball', (0.27693157930728024, 1.7264141327254123)), ('red', (0.09804956129078624, 0.5571470133527423)), ('black', (0.9590532704423429, 1.2101944912828748)))
(('cue ball', (0.7230562059320316, 1.8745762596355338)), ('green', (0.7134126525647576, 0.3031742842777855)), ('black', (0.035118562830370854, 1.2068595758750154)))
(('cue ball', (0.25019517196761737, 0.0732695648117519)), ('yellow', (0.7329937724437031, 0.7143699126547253)), ('purple', (0.1738740147558419, 1.0584379555493493)))
(('cue ball', (0.10275101924972184, 1.9024625246975344)), ('purple', (0.8625114930007274, 0.6365315380570205)), ('maroon', (0.7727511811569941, 1.6203571091035525)))
(('cue ball', (0.6797676847100045, 1.8023033903386414)), ('orange', (0.240772052885341, 1.5331432070743656)), ('black', (0.5869960860797282, 1.567061915876648)))
(('cue ball', (0.6819900616479343, 0.24170529401107674)), ('purple', (0.03698963916627029, 0.25400094262764683)), ('orange', (0.80818590134058, 0.33066414390458315)))
(('cue ball', (0.28688620898594597, 1.5451006608395073)), ('maroon', (0.5318767373719775, 0.9557190807754928)), ('yellow', (0.8471764647393873, 0.20572760514353364)))
(('cue ball', (0.8905109810561603, 0.7995446039194916)), ('orange', (0.05571443135833242, 0.12457807001320062)), ('blue', (0.9618525567959372, 0.5301394807386477)))
(('cue ball', (0.5440659231471211, 0.44953427604648605)), ('orange', (0.07576310925385346, 0.7076141833648846)), ('purple', (0.8912756485582045, 1.1698049460762852)))
(('cue ball', (0.05780965020239773, 0.1440642282296447)), ('yellow', (0.45072424412155737, 0.2562203438033572)), ('red', (0.8666636888686751, 0.9305032665104241)))
(('cue ball', (0.6697457105579248, 1.8559378778766444)), ('black', (0.905635084424167, 1.3386777748673693)), ('maroon', (0.6287768678543765, 0.17990188608060156)))
(('cue ball', (0.37574416227273444, 1.0559632012155922)), ('blue', (0.14594057155796414, 0.5310129036366048)), ('yellow', (0.7747935678075826, 1.4151552260742517)))
(('cue ball', (0.8525836520833281, 0.8481831227289756)), ('orange', (0.06991152108303243, 0.7441526023372202)), ('red', (0.18097123336140666, 0.6161276470310775)))
(('cue ball', (0.3560156937151775, 0.6792614997199974)), ('green', (0.331744267591504, 1.3871826545344954)), ('black', (0.16696321294113836, 1.7048123020774426)))
(('cue ball', (0.13021887655234415, 0.9921162324152751)), ('black', (0.22169208204612975, 0.7003583673129112)), ('yellow', (0.27479558337569404, 0.10981652093786146)))
(('cue ball', (0.758611413277015, 1.463913680776707)), ('maroon', (0.06234364700028139, 0.13922269487605407)), ('orange', (0.15273048994230945, 0.096887359924639)))
(('cue ball', (0.9602122687815562, 1.5074859335729272)), ('red', (0.7552360464797773, 0.8234242522390984)), ('maroon', (0.08848056884260803, 0.6792612886433119)))
(('cue ball', (0.7254133000352405, 0.3729147919289663)), ('maroon', (0.5213440879074482, 0.8029507731400297)), ('black', (0.6990363705886875, 1.6698395890511197)))
(('cue ball', (0.5859079001446947, 0.3523771837128168)), ('blue', (0.4926614830009855, 0.691363984302258)), ('black', (0.7930088946535988, 1.7659749770798445)))
(('cue ball', (0.2936421144395175, 0.8588331666930001)), ('red', (0.8908594038317004, 0.7926751356287766)), ('yellow', (0.07349078211492419, 1.5478668674758715)))
(('cue ball', (0.5572440373206394, 0.6008070261401195)), ('maroon', (0.7419425628519274, 0.06462562046251948)), ('yellow', (0.15485650413141902, 1.160445151500377)))
(('cue ball', (0.6419097901388192, 0.744775119252354)), ('black', (0.4184266156579916, 1.9464976313198536)), ('blue', (0.20538199094823054, 0.8527497810717531)))
(('cue ball', (0.5500323050795801, 1.4417097241268417)), ('yellow', (0.4680871542435958, 1.1177235693118726)), ('black', (0.11618507287248425, 1.1036721689993867)))
(('cue ball', (0.8066601895307391, 0.11231067899176161)), ('yellow', (0.4212525476471275, 0.1423444748723859)), ('green', (0.9169138001836835, 0.17133461904073508)))
(('cue ball', (0.8604920744306975, 0.7125677950249417)), ('black', (0.8430511377576579, 1.362898654112806)), ('maroon', (0.6856898198877458, 0.17665227733235794)))
(('cue ball', (0.4106793272312477, 0.6253280615476924)), ('yellow', (0.6797248123841843, 0.6504655712466967)), ('purple', (0.3720968688657112, 0.45243281007407793)))
(('cue ball', (0.9267977058276318, 1.5328960087979142)), ('green', (0.4815738658515458, 1.4452866566918572)), ('blue', (0.742956222871733, 1.2960870025851547)))
(('cue ball', (0.18576059924978844, 1.2500325714534737)), ('orange', (0.679397136898677, 1.5081591893450588)), ('yellow', (0.3457425484155324, 1.2138080133897877)))
(('cue ball', (0.4663804122072068, 1.2799402731030498)), ('black', (0.09716752317728208, 1.235922836291068)), ('green', (0.03278266965100523, 0.785075788955256)))
(('cue ball', (0.11687825678948538, 0.25043675509860314)), ('blue', (0.8306326988620414, 1.5240042710190465)), ('maroon', (0.5542087480512125, 0.9247512629964847)))
(('cue ball', (0.6284985175390794, 0.9178238721551418)), ('orange', (0.5437408821082724, 0.12969584700526854)), ('maroon', (0.5099908725140525, 1.4728391144275184)))
(('cue ball', (0.6582062267598049, 0.13600229796028476)), ('orange', (0.08089022520715312, 1.0236397940306297)), ('yellow', (0.5568252144273507, 0.6442227637238547)))
(('cue ball', (0.3594834290236582, 1.9297832968695456)), ('red', (0.4128535753794824, 0.6565840535273835)), ('blue', (0.5204702514567872, 1.5450012167715153)))
(('cue ball', (0.038777835497301856, 0.33989157660453445)), ('red', (0.7950963809819873, 1.8284222031218662)), ('maroon', (0.4611145597221963, 0.977788949482157)))
(('cue ball', (0.350711970284016, 0.1983653016187903)), ('black', (0.1174369624559968, 1.9162680415253412)), ('orange', (0.4834524012020509, 0.06900569146323568)))
(('cue ball', (0.6769526041051062, 0.5018113358291433)), ('red', (0.8825076298526644, 0.10483760388212661)), ('orange', (0.6437169841644079, 0.31664628215094826)))
(('cue ball', (0.38419600046850744, 0.4112894186332358)), ('red', (0.4046643040992396, 0.6611572534747319)), ('black', (0.43203325814197, 1.1109758315974192)))
(('cue ball', (0.9035177202995318, 1.3595355099980957)), ('red', (0.1984090537183772, 1.7625446646984333)), ('orange', (0.19194432355070168, 1.2158257550573726)))
(('cue ball', (0.38609184749528935, 0.16547628374744697)), ('purple', (0.46062421690382727, 0.36285591362696357)), ('black', (0.863627158291165, 0.06306280445383872)))
(('cue ball', (0.5981274937459613, 1.0581459928390748)), ('maroon', (0.30562572413218403, 1.0828436075661223)), ('black', (0.8862822988456972, 1.5395932376705501)))
(('cue ball', (0.8403839720645004, 0.27044512288425004)), ('blue', (0.34632744517779707, 0.6000034089501902)), ('black', (0.9515702111014605, 0.45519645292660615)))
(('cue ball', (0.8787575229035608, 1.8543894407673622)), ('red', (0.06744818034210585, 0.205177782733418)), ('orange', (0.250817675997362, 0.12908761842915656)))
(('cue ball', (0.4474570862173671, 1.1640137494727223)), ('green', (0.897134518797581, 0.4427122122397463)), ('red', (0.15321206505908216, 0.6200852054746903)))
(('cue ball', (0.30022054236364504, 0.4571061111573427)), ('yellow', (0.3310852954892522, 1.0457433393871391)), ('green', (0.9192927443874445, 1.464250520599854)))
(('cue ball', (0.4985769378148465, 0.3264059007027232)), ('green', (0.9190529537407408, 0.8386745548994957)), ('purple', (0.2317272271351495, 1.8652442165444545)))
(('cue ball', (0.37887183026153426, 0.5544938416838362)), ('red', (0.7147302033246459, 1.6727007778717828)), ('black', (0.2674328759438521, 0.7960091778184338)))
(('cue ball', (0.43197582294052694, 0.15314213297636595)), ('yellow', (0.8939264098806589, 1.6623649685176463)), ('red', (0.8412609014246408, 0.968416136130941)))
(('cue ball', (0.7642124660445375, 1.2782155417873713)), ('green', (0.33157051129847914, 1.185105446750353)), ('blue', (0.3351626949654797, 1.4265164545095352)))
(('cue ball', (0.31227756934937534, 0.803641400213659)), ('maroon', (0.15395744569107223, 1.2181632675917207)), ('blue', (0.15858002628057735, 0.6717139644429351)))
(('cue ball', (0.06760760340586908, 0.8503009920544754)), ('red', (0.40392285529607364, 0.8424160744084791)), ('orange', (0.3959108849530299, 1.3211006428073873)))
(('cue ball', (0.7233506511959855, 0.09935349060321329)), ('blue', (0.5420064114401716, 0.5608549128083279)), ('yellow', (0.2175149653587555, 1.466368351710941)))
(('cue ball', (0.8547922993409958, 1.9044527105725757)), ('yellow', (0.5972127166605319, 1.6204542490443732)), ('maroon', (0.41841273925874173, 1.4903117405576431)))
(('cue ball', (0.43281718765408417, 1.6849308956411053)), ('yellow', (0.48679082367725424, 0.9291520907549863)), ('red', (0.05290619110916892, 1.8873992924938636)))
(('cue ball', (0.9277596868229618, 1.5829222704013473)), ('purple', (0.39652284510122243, 0.6565983864494463)), ('blue', (0.08910152415635318, 1.6692044873913667)))
(('cue ball', (0.4373597619827842, 0.7987919330878133)), ('yellow', (0.8506895084896241, 0.2817517950501397)), ('orange', (0.031076393049713262, 1.0218098838434737)))
(('cue ball', (0.676348571035609, 1.3577167345694223)), ('yellow', (0.48995018392057366, 0.12585418564955034)), ('orange', (0.4929545130977126, 1.6278545429504516)))
(('cue ball', (0.8571183564300775, 1.0356556731516988)), ('yellow', (0.9130353828668372, 1.4814919246210294)), ('purple', (0.8799832596820797, 1.421713434194062)))
(('cue ball', (0.3393007317500486, 1.4018151150556104)), ('black', (0.28794622980673373, 0.5760638421814157)), ('yellow', (0.2749297225852719, 0.7670756332905322)))
(('cue ball', (0.7165268513953487, 1.214759966743155)), ('orange', (0.9525587890585836, 0.7329099864419244)), ('black', (0.25005665468562616, 1.2693463500527205)))
(('cue ball', (0.5648647711458947, 0.20927240446663267)), ('purple', (0.4939379794312743, 1.8860643396895729)), ('maroon', (0.11867444008820038, 0.09257527143431961)))
(('cue ball', (0.07513527389803377, 0.23059083906735264)), ('yellow', (0.7155455125870185, 1.1045202629121036)), ('orange', (0.8718752138455482, 0.4202511967119486)))
(('cue ball', (0.06682140629499451, 0.2568425743304917)), ('yellow', (0.7230347784064798, 1.4389788204713505)), ('purple', (0.3625795532289296, 0.822251469117317)))
(('cue ball', (0.716938341610839, 0.9047875049536765)), ('blue', (0.3763087226631341, 1.3951180890101968)), ('maroon', (0.7459750189030432, 1.0058186459228673)))
(('cue ball', (0.6979662472074754, 0.5784121511211321)), ('green', (0.793075275155034, 1.2341938993447714)), ('purple', (0.5846869950993837, 1.757040169072428)))
(('cue ball', (0.8091797405034437, 1.2552172349718018)), ('green', (0.10858039173979372, 1.6194657041135723)), ('yellow', (0.24554308514809126, 0.6697374107696155)))
(('cue ball', (0.45800755256907777, 0.7022649558816244)), ('orange', (0.1843986714671584, 0.5532446011732894)), ('red', (0.0775739676971109, 1.5704814891453298)))
(('cue ball', (0.38120201152019223, 1.3979924943988025)), ('orange', (0.9044342476491959, 1.5857951680821067)), ('green', (0.3627069251784775, 1.9169309722558323)))
(('cue ball', (0.950243347912629, 0.9476266217312075)), ('black', (0.7542334287954057, 0.7196390460431599)), ('red', (0.5565147047940119, 0.5787738414206524)))
(('cue ball', (0.667608613367893, 1.560189179393179)), ('blue', (0.796290766724149, 0.3073016583529686)), ('green', (0.7475171290746496, 0.42457406582614143)))
(('cue ball', (0.4105118595876336, 0.5492803230098391)), ('green', (0.3592770015868797, 0.6371659182671802)), ('yellow', (0.5798568623402682, 1.5317149998652448)))
(('cue ball', (0.9471711412576854, 1.3414907461950878)), ('black', (0.932707189957081, 0.544089799720136)), ('green', (0.11960959227922228, 1.0856105303351518)))
(('cue ball', (0.8893749590730782, 1.7207882525491371)), ('red', (0.9226840911183849, 0.07642021927445493)), ('purple', (0.06383482710921434, 0.48225754744683996)))
(('cue ball', (0.9196771583653658, 0.16641843423263794)), ('black', (0.8052933500538926, 1.730390990694081)), ('yellow', (0.7966624699532117, 0.3737982808071566)))
(('cue ball', (0.47799603540128477, 0.800180899970164)), ('purple', (0.46922258304128917, 1.6934797544948152)), ('yellow', (0.8906042646996265, 0.6505526423824662)))
(('cue ball', (0.19671598007174895, 0.2098642092992333)), ('purple', (0.2112291686300736, 1.4511177654577652)), ('maroon', (0.7729193569617672, 1.9103562894895976)))
(('cue ball', (0.336006801329221, 0.9175692314786246)), ('black', (0.622597163270496, 1.2988212260626628)), ('red', (0.4925933014927153, 0.44312111900079953)))
(('cue ball', (0.09996675255627668, 1.9507457288685206)), ('maroon', (0.49338494437623875, 0.7154217666670428)), ('yellow', (0.7073786056427166, 0.1790619432508692)))
(('cue ball', (0.33211947676080666, 1.8931319920215013)), ('purple', (0.4664477703966641, 1.5460263845004403)), ('maroon', (0.8259540604678255, 0.3503312159340197)))
(('cue ball', (0.7386352584398159, 1.0271226139963652)), ('black', (0.4219262659781415, 1.2118808704885662)), ('yellow', (0.947945506303222, 0.913131297959037)))
(('cue ball', (0.7351631427116537, 0.07896396607989176)), ('blue', (0.7291977784547848, 0.16313412178082887)), ('green', (0.9172790397850223, 1.6206242799408528)))
(('cue ball', (0.23463931922552292, 1.5864059115784894)), ('purple', (0.4421098810594229, 0.06810480431097962)), ('yellow', (0.07710078384760201, 1.3314813874577136)))
(('cue ball', (0.5004000902149427, 0.3750865901118113)), ('red', (0.1346690211446154, 1.239917937112824)), ('green', (0.7224635814519914, 1.618301623308059)))
(('cue ball', (0.893190825300074, 1.6482116477597073)), ('black', (0.07620833698058706, 0.3657639142559001)), ('yellow', (0.31716031906979125, 1.5016058020104712)))
(('cue ball', (0.5876377749062552, 1.436511787268388)), ('green', (0.43640943225164686, 0.3462946193463953)), ('red', (0.4658254632658278, 0.2710916692243351)))
(('cue ball', (0.8684440469966913, 0.749883551264793)), ('yellow', (0.17387275176071398, 1.2286060698865873)), ('blue', (0.06683481307455545, 1.395256305176102)))
(('cue ball', (0.7346277430401346, 0.8262792818642464)), ('purple', (0.49500179276551376, 0.4728552034622234)), ('orange', (0.5341090478391266, 0.3852763957187244)))
(('cue ball', (0.43234496642148396, 1.6071075677020288)), ('maroon', (0.2601782652132803, 0.683670010835371)), ('green', (0.31193762256110197, 1.5300445068078028)))
(('cue ball', (0.5990840537914595, 0.22107457542829417)), ('green', (0.9496484910724095, 0.5576820134104887)), ('orange', (0.8489984552902166, 1.1199827144397636)))
(('cue ball', (0.1488532961752174, 0.2423793699789282)), ('orange', (0.11286834893582214, 1.3337378317024822)), ('maroon', (0.4931467279373313, 1.7018498935046387)))
(('cue ball', (0.49458074084012665, 0.18221419329418376)), ('purple', (0.8204374631771243, 0.20682592519285467)), ('red', (0.1194944980794674, 0.8344690307285085)))
(('cue ball', (0.1583813147671617, 0.4953620943120139)), ('purple', (0.8738131492148927, 0.9683019956954418)), ('orange', (0.8141706847674272, 0.2839367413785088)))
(('cue ball', (0.8637961925108015, 0.6849773062152046)), ('green', (0.7409631179406632, 0.7206538864291181)), ('blue', (0.6196273863141691, 1.0686092308353503)))
(('cue ball', (0.17672846301644643, 1.7920339955385436)), ('maroon', (0.36822964535440444, 1.5327847036187254)), ('green', (0.18285815348117915, 1.5854789147692874)))
(('cue ball', (0.6470868811741332, 0.7934412399780298)), ('maroon', (0.4239290648278252, 0.45481890571177364)), ('yellow', (0.3782628531641688, 1.2979443254313712)))
(('cue ball', (0.22706727288552947, 0.4120709544567012)), ('green', (0.10313255972094706, 1.7394893165692964)), ('orange', (0.5782938276042006, 1.0028725650926644)))
(('cue ball', (0.5102311893322878, 0.366315646855959)), ('red', (0.22636597728063942, 0.3727008085918422)), ('black', (0.4949633740185431, 1.5632406642219419)))
